# name input_path ligand_code designs
ccd_hp7 ./data/rfd3/ccd_ligands/structures/HP7.cif HP7 2
ccd_saj ./data/rfd3/ccd_ligands/structures/SAJ.cif SAJ 2
ccd_a1l0q ./data/rfd3/ccd_ligands/structures/A1L0Q.cif A1L0Q 2
ccd_j12 ./data/rfd3/ccd_ligands/structures/J12.cif J12 2
ccd_52z ./data/rfd3/ccd_ligands/structures/52Z.cif 52Z 2
ccd_33z ./data/rfd3/ccd_ligands/structures/33Z.cif 33Z 2
ccd_7oi ./data/rfd3/ccd_ligands/structures/7OI.cif 7OI 2
ccd_v5x ./data/rfd3/ccd_ligands/structures/V5X.cif V5X 2
ccd_bkm ./data/rfd3/ccd_ligands/structures/BKM.cif BKM 2
ccd_fjj ./data/rfd3/ccd_ligands/structures/FJJ.cif FJJ 2
ccd_d7k ./data/rfd3/ccd_ligands/structures/D7K.cif D7K 2
ccd_2p9 ./data/rfd3/ccd_ligands/structures/2P9.cif 2P9 2
ccd_b9y ./data/rfd3/ccd_ligands/structures/B9Y.cif B9Y 2
ccd_x6t ./data/rfd3/ccd_ligands/structures/X6T.cif X6T 2
ccd_a1ac4 ./data/rfd3/ccd_ligands/structures/A1AC4.cif A1AC4 2
ccd_uct ./data/rfd3/ccd_ligands/structures/UCT.cif UCT 2
ccd_5jr ./data/rfd3/ccd_ligands/structures/5JR.cif 5JR 2
ccd_q2v ./data/rfd3/ccd_ligands/structures/Q2V.cif Q2V 2
ccd_a1h1y ./data/rfd3/ccd_ligands/structures/A1H1Y.cif A1H1Y 2
ccd_f5o ./data/rfd3/ccd_ligands/structures/F5O.cif F5O 2
ccd_g6h ./data/rfd3/ccd_ligands/structures/G6H.cif G6H 2
ccd_88z ./data/rfd3/ccd_ligands/structures/88Z.cif 88Z 2
ccd_yjy ./data/rfd3/ccd_ligands/structures/YJY.cif YJY 2
ccd_cn5 ./data/rfd3/ccd_ligands/structures/CN5.cif CN5 2
ccd_6kr ./data/rfd3/ccd_ligands/structures/6KR.cif 6KR 2
ccd_uoe ./data/rfd3/ccd_ligands/structures/UOE.cif UOE 2
ccd_a1aep ./data/rfd3/ccd_ligands/structures/A1AEP.cif A1AEP 2
ccd_98o ./data/rfd3/ccd_ligands/structures/98O.cif 98O 2
ccd_2uj ./data/rfd3/ccd_ligands/structures/2UJ.cif 2UJ 2
ccd_8vt ./data/rfd3/ccd_ligands/structures/8VT.cif 8VT 2
ccd_ph1 ./data/rfd3/ccd_ligands/structures/PH1.cif PH1 2
ccd_8hi ./data/rfd3/ccd_ligands/structures/8HI.cif 8HI 2
ccd_wkf ./data/rfd3/ccd_ligands/structures/WKF.cif WKF 2
ccd_17x ./data/rfd3/ccd_ligands/structures/17X.cif 17X 2
ccd_336 ./data/rfd3/ccd_ligands/structures/336.cif 336 2
ccd_oq8 ./data/rfd3/ccd_ligands/structures/OQ8.cif OQ8 2
ccd_uoo ./data/rfd3/ccd_ligands/structures/UOO.cif UOO 2
ccd_ona ./data/rfd3/ccd_ligands/structures/ONA.cif ONA 2
ccd_8i0 ./data/rfd3/ccd_ligands/structures/8I0.cif 8I0 2
ccd_0bh ./data/rfd3/ccd_ligands/structures/0BH.cif 0BH 2
ccd_mi3 ./data/rfd3/ccd_ligands/structures/MI3.cif MI3 2
ccd_lam ./data/rfd3/ccd_ligands/structures/LAM.cif LAM 2
ccd_luj ./data/rfd3/ccd_ligands/structures/LUJ.cif LUJ 2
ccd_yed ./data/rfd3/ccd_ligands/structures/YED.cif YED 2
ccd_fc9 ./data/rfd3/ccd_ligands/structures/FC9.cif FC9 2
ccd_aq9 ./data/rfd3/ccd_ligands/structures/AQ9.cif AQ9 2
ccd_tbv ./data/rfd3/ccd_ligands/structures/TBV.cif TBV 2
ccd_x2u ./data/rfd3/ccd_ligands/structures/X2U.cif X2U 2
ccd_a1ic4 ./data/rfd3/ccd_ligands/structures/A1IC4.cif A1IC4 2
ccd_ucf ./data/rfd3/ccd_ligands/structures/UCF.cif UCF 2
ccd_f4i ./data/rfd3/ccd_ligands/structures/F4I.cif F4I 2
ccd_dv0 ./data/rfd3/ccd_ligands/structures/DV0.cif DV0 2
ccd_983 ./data/rfd3/ccd_ligands/structures/983.cif 983 2
ccd_lzp ./data/rfd3/ccd_ligands/structures/LZP.cif LZP 2
ccd_j98 ./data/rfd3/ccd_ligands/structures/J98.cif J98 2
ccd_a5t ./data/rfd3/ccd_ligands/structures/A5T.cif A5T 2
ccd_a1bei ./data/rfd3/ccd_ligands/structures/A1BEI.cif A1BEI 2
ccd_n42 ./data/rfd3/ccd_ligands/structures/N42.cif N42 2
ccd_g4g ./data/rfd3/ccd_ligands/structures/G4G.cif G4G 2
ccd_y73 ./data/rfd3/ccd_ligands/structures/Y73.cif Y73 2
ccd_y63 ./data/rfd3/ccd_ligands/structures/Y63.cif Y63 2
ccd_cll ./data/rfd3/ccd_ligands/structures/CLL.cif CLL 2
ccd_aa9 ./data/rfd3/ccd_ligands/structures/AA9.cif AA9 2
ccd_k1z ./data/rfd3/ccd_ligands/structures/K1Z.cif K1Z 2
ccd_weo ./data/rfd3/ccd_ligands/structures/WEO.cif WEO 2
ccd_t3 ./data/rfd3/ccd_ligands/structures/T3.cif T3 2
ccd_a1egp ./data/rfd3/ccd_ligands/structures/A1EGP.cif A1EGP 2
ccd_beb ./data/rfd3/ccd_ligands/structures/BEB.cif BEB 2
ccd_cu9 ./data/rfd3/ccd_ligands/structures/CU9.cif CU9 2
ccd_l2p ./data/rfd3/ccd_ligands/structures/L2P.cif L2P 2
ccd_apu ./data/rfd3/ccd_ligands/structures/APU.cif APU 2
ccd_my9 ./data/rfd3/ccd_ligands/structures/MY9.cif MY9 2
ccd_ynp ./data/rfd3/ccd_ligands/structures/YNP.cif YNP 2
ccd_mu0 ./data/rfd3/ccd_ligands/structures/MU0.cif MU0 2
ccd_a6x ./data/rfd3/ccd_ligands/structures/A6X.cif A6X 2
ccd_mu1 ./data/rfd3/ccd_ligands/structures/MU1.cif MU1 2
ccd_881 ./data/rfd3/ccd_ligands/structures/881.cif 881 2
ccd_f0h ./data/rfd3/ccd_ligands/structures/F0H.cif F0H 2
ccd_98f ./data/rfd3/ccd_ligands/structures/98F.cif 98F 2
ccd_v7e ./data/rfd3/ccd_ligands/structures/V7E.cif V7E 2
ccd_83m ./data/rfd3/ccd_ligands/structures/83M.cif 83M 2
ccd_4t4 ./data/rfd3/ccd_ligands/structures/4T4.cif 4T4 2
ccd_2gn ./data/rfd3/ccd_ligands/structures/2GN.cif 2GN 2
ccd_a4u ./data/rfd3/ccd_ligands/structures/A4U.cif A4U 2
ccd_ihp ./data/rfd3/ccd_ligands/structures/IHP.cif IHP 2
ccd_c2i ./data/rfd3/ccd_ligands/structures/C2I.cif C2I 2
ccd_biq ./data/rfd3/ccd_ligands/structures/BIQ.cif BIQ 2
ccd_m8t ./data/rfd3/ccd_ligands/structures/M8T.cif M8T 2
ccd_cna ./data/rfd3/ccd_ligands/structures/CNA.cif CNA 2
ccd_8hd ./data/rfd3/ccd_ligands/structures/8HD.cif 8HD 2
ccd_ba7 ./data/rfd3/ccd_ligands/structures/BA7.cif BA7 2
ccd_b8s ./data/rfd3/ccd_ligands/structures/B8S.cif B8S 2
ccd_eeu ./data/rfd3/ccd_ligands/structures/EEU.cif EEU 2
ccd_hp1 ./data/rfd3/ccd_ligands/structures/HP1.cif HP1 2
ccd_ahf ./data/rfd3/ccd_ligands/structures/AHF.cif AHF 2
ccd_dnd ./data/rfd3/ccd_ligands/structures/DND.cif DND 2
ccd_nai ./data/rfd3/ccd_ligands/structures/NAI.cif NAI 2
ccd_0gh ./data/rfd3/ccd_ligands/structures/0GH.cif 0GH 2
ccd_a1icx ./data/rfd3/ccd_ligands/structures/A1ICX.cif A1ICX 2
ccd_cqi ./data/rfd3/ccd_ligands/structures/CQI.cif CQI 2
ccd_hue ./data/rfd3/ccd_ligands/structures/HUE.cif HUE 2
ccd_lye ./data/rfd3/ccd_ligands/structures/LYE.cif LYE 2
ccd_vl5 ./data/rfd3/ccd_ligands/structures/VL5.cif VL5 2
ccd_xn2 ./data/rfd3/ccd_ligands/structures/XN2.cif XN2 2
ccd_y74 ./data/rfd3/ccd_ligands/structures/Y74.cif Y74 2
ccd_i0q ./data/rfd3/ccd_ligands/structures/I0Q.cif I0Q 2
ccd_cag ./data/rfd3/ccd_ligands/structures/CAG.cif CAG 2
ccd_ih7 ./data/rfd3/ccd_ligands/structures/IH7.cif IH7 2
ccd_qg2 ./data/rfd3/ccd_ligands/structures/QG2.cif QG2 2
ccd_9ur ./data/rfd3/ccd_ligands/structures/9UR.cif 9UR 2
ccd_cgk ./data/rfd3/ccd_ligands/structures/CGK.cif CGK 2
ccd_y6z ./data/rfd3/ccd_ligands/structures/Y6Z.cif Y6Z 2
ccd_9p8 ./data/rfd3/ccd_ligands/structures/9P8.cif 9P8 2
ccd_7tq ./data/rfd3/ccd_ligands/structures/7TQ.cif 7TQ 2
ccd_rjq ./data/rfd3/ccd_ligands/structures/RJQ.cif RJQ 2
ccd_upn ./data/rfd3/ccd_ligands/structures/UPN.cif UPN 2
ccd_mc3 ./data/rfd3/ccd_ligands/structures/MC3.cif MC3 2
ccd_8sb ./data/rfd3/ccd_ligands/structures/8SB.cif 8SB 2
ccd_poh ./data/rfd3/ccd_ligands/structures/POH.cif POH 2
ccd_kd7 ./data/rfd3/ccd_ligands/structures/KD7.cif KD7 2
ccd_epz ./data/rfd3/ccd_ligands/structures/EPZ.cif EPZ 2
ccd_zpy ./data/rfd3/ccd_ligands/structures/ZPY.cif ZPY 2
ccd_2ah ./data/rfd3/ccd_ligands/structures/2AH.cif 2AH 2
ccd_sbv ./data/rfd3/ccd_ligands/structures/SBV.cif SBV 2
ccd_q2a ./data/rfd3/ccd_ligands/structures/Q2A.cif Q2A 2
ccd_63p ./data/rfd3/ccd_ligands/structures/63P.cif 63P 2
ccd_t6f ./data/rfd3/ccd_ligands/structures/T6F.cif T6F 2
ccd_imz ./data/rfd3/ccd_ligands/structures/IMZ.cif IMZ 2
ccd_0jz ./data/rfd3/ccd_ligands/structures/0JZ.cif 0JZ 2
ccd_mcj ./data/rfd3/ccd_ligands/structures/MCJ.cif MCJ 2
ccd_jdy ./data/rfd3/ccd_ligands/structures/JDY.cif JDY 2
ccd_mge ./data/rfd3/ccd_ligands/structures/MGE.cif MGE 2
ccd_j5l ./data/rfd3/ccd_ligands/structures/J5L.cif J5L 2
ccd_gjf ./data/rfd3/ccd_ligands/structures/GJF.cif GJF 2
ccd_mou ./data/rfd3/ccd_ligands/structures/MOU.cif MOU 2
ccd_a1izj ./data/rfd3/ccd_ligands/structures/A1IZJ.cif A1IZJ 2
ccd_8t5 ./data/rfd3/ccd_ligands/structures/8T5.cif 8T5 2
ccd_w78 ./data/rfd3/ccd_ligands/structures/W78.cif W78 2
ccd_5ah ./data/rfd3/ccd_ligands/structures/5AH.cif 5AH 2
ccd_mcn ./data/rfd3/ccd_ligands/structures/MCN.cif MCN 2
ccd_ux6 ./data/rfd3/ccd_ligands/structures/UX6.cif UX6 2
ccd_bjj ./data/rfd3/ccd_ligands/structures/BJJ.cif BJJ 2
ccd_9q5 ./data/rfd3/ccd_ligands/structures/9Q5.cif 9Q5 2
