name,input_path,ligand_code,formula_weight,heavy_atoms,hetero_atoms,elements,formula,ccd_name,weight_bin
ccd_9le,./data/rfd3/ccd_ligands/structures/9LE.cif,9LE,355.388,26,7,"C,H,N,O",C19 H21 N3 O4,"(2~{R},3~{S},4~{R},5~{R},6~{R})-5-azanyl-2-(hydroxymethyl)-6-(4-naphthalen-2-yl-1~{H}-imidazol-2-yl)oxane-3,4-diol",3
ccd_g9l,./data/rfd3/ccd_ligands/structures/G9L.cif,G9L,357.422,26,6,"C,F,H,N,O",C20 H24 F N3 O2,"8-fluoro-2-(3-piperidin-1-ylpropanoyl)-1,3,4,5-tetrahydrobenzo[c][1,6]naphthyridin-6(2H)-one",3
ccd_d2z,./data/rfd3/ccd_ligands/structures/D2Z.cif,D2Z,357.424,26,6,"C,H,N,O",C20 H25 N2 O4,"2-[4-[[(3~{R})-2,3-dihydro-1,4-benzodioxin-3-yl]methylcarbamoyl]phenoxy]ethyl-dimethyl-azanium",3
ccd_dvf,./data/rfd3/ccd_ligands/structures/DVF.cif,DVF,357.452,27,5,"C,H,N",C22 H23 N5,"5-methyl-2-(2-propan-2-ylphenyl)-~{N}-(pyridin-2-ylmethyl)pyrrolo[3,2-d]pyrimidin-4-amine",3
ccd_x8h,./data/rfd3/ccd_ligands/structures/X8H.cif,X8H,358.284,24,10,"C,H,N,O,P",C14 H19 N2 O7 P,"(1R,3S,4Z)-3-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)-4-iminocyclopentane-1-carboxylic acid",3
ccd_5dr,./data/rfd3/ccd_ligands/structures/5DR.cif,5DR,358.436,27,5,"C,H,N,O",C22 H22 N4 O,"6-ethyl-5-[3-(4-methoxybiphenyl-3-yl)prop-1-yn-1-yl]pyrimidine-2,4-diamine",3
ccd_37v,./data/rfd3/ccd_ligands/structures/37V.cif,37V,360.360,25,8,"C,F,H,N,O,S",C17 H13 F N2 O4 S,"{2-[(1,3-benzothiazol-2-ylmethyl)carbamoyl]-5-fluorophenoxy}acetic acid",3
ccd_99l,./data/rfd3/ccd_ligands/structures/99L.cif,99L,360.427,25,7,"C,H,N,O,S",C18 H20 N2 O4 S,1-ethyl-6-[(3R)-3-oxidanylpiperidin-1-yl]sulfonyl-benzo[cd]indol-2-one,3
ccd_od4,./data/rfd3/ccd_ligands/structures/OD4.cif,OD4,360.451,24,7,"C,H,N,O,S",C17 H16 N2 O3 S2,4-{5-[(3-aminopropyl)carbamoyl]thiophen-2-yl}-1-benzothiophene-2-carboxylic acid,3
ccd_zki,./data/rfd3/ccd_ligands/structures/ZKI.cif,ZKI,361.225,24,7,"C,CL,H,N,O",C17 H14 Cl2 N4 O,"6,7-dichloro-N-[(3R)-oxolan-3-yl]-4-(pyridin-4-yl)phthalazin-1-amine",3
ccd_uwa,./data/rfd3/ccd_ligands/structures/UWA.cif,UWA,361.440,27,6,"C,H,N,O",C21 H23 N5 O,"3-(7-ethoxynaphthalen-2-yl)-1-(2-methylpropyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",3
ccd_55f,./data/rfd3/ccd_ligands/structures/55F.cif,55F,362.360,27,8,"C,F,H,N,O",C19 H15 F N6 O,N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide,3
ccd_rna,./data/rfd3/ccd_ligands/structures/RNA.cif,RNA,362.423,24,8,"C,H,N,O,S",C16 H14 N2 O4 S2,"4-METHYL-N-{(5E)-5-[(5-METHYL-2-FURYL)METHYLENE]-4-OXO-4,5-DIHYDRO-1,3-THIAZOL-2-YL}BENZENESULFONAMIDE",3
ccd_v91,./data/rfd3/ccd_ligands/structures/V91.cif,V91,362.470,24,8,"C,H,N,O,S",C16 H18 N4 O2 S2,"N-(5-{3-[(2S)-1,3-thiazolidin-2-yl]azetidine-1-carbonyl}thiophen-2-yl)-L-prolinamide",3
ccd_7o3,./data/rfd3/ccd_ligands/structures/7O3.cif,7O3,363.198,24,8,"C,CL,H,N,O",C16 H12 Cl2 N4 O2,2-chloranyl-~{N}-[4-[(2-chloranyl-5-oxidanyl-phenyl)amino]quinazolin-7-yl]ethanamide,3
ccd_f3f,./data/rfd3/ccd_ligands/structures/F3F.cif,F3F,363.314,25,9,"C,F,H,N,O,S",C16 H8 F3 N3 O2 S,"S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE",3
ccd_1a1,./data/rfd3/ccd_ligands/structures/1A1.cif,1A1,363.396,26,9,"C,H,N,O,S",C17 H13 N7 O S,"N-[7-(1H-imidazol-1-yl)-2-(pyridin-3-yl)[1,3]thiazolo[5,4-d]pyrimidin-5-yl]cyclopropanecarboxamide",3
ccd_qga,./data/rfd3/ccd_ligands/structures/QGA.cif,QGA,363.446,25,8,"C,H,N,O",C17 H33 N O7,1-[(3-CYCLOHEXYLPROPANOYL)(2-HYDROXYETHYL)AMINO]-1-DEOXY-D-ALLITOL,3
ccd_9ye,./data/rfd3/ccd_ligands/structures/9YE.cif,9YE,363.450,27,4,"C,H,N,O",C23 H25 N O3,"4-(3-methylbut-2-enoxy)-5-propan-2-yl-7,8-dihydro-6~{H}-indeno[1,2-b]indole-9,10-dione",3
ccd_k9z,./data/rfd3/ccd_ligands/structures/K9Z.cif,K9Z,364.441,27,6,"C,H,N,O",C21 H24 N4 O2,"(2~{S},4~{S})-~{N}-[(2~{S})-1-azanyl-3-[4-(4-cyanophenyl)phenyl]propan-2-yl]-4-oxidanyl-pyrrolidine-2-carboxamide",3
ccd_0c7,./data/rfd3/ccd_ligands/structures/0C7.cif,0C7,364.792,26,9,"C,CL,H,N",C17 H13 Cl N8,"N~4~-(2-chlorophenyl)-N~2~-[4-(1H-tetrazol-5-yl)phenyl]pyrimidine-2,4-diamine",3
ccd_9bd,./data/rfd3/ccd_ligands/structures/9BD.cif,9BD,365.386,27,8,"C,H,N,O",C19 H19 N5 O3,"2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine",3
ccd_6cd,./data/rfd3/ccd_ligands/structures/6CD.cif,6CD,365.429,27,7,"C,H,N,O",C20 H23 N5 O2,"2-(tert-butylamino)-3-methyl-8-[(6R)-6-methyl-4-oxo-1,4,5,6-tetrahydropyrrolo[3,4-b]pyrrol-2-yl]quinazolin-4(3H)-one",3
ccd_934,./data/rfd3/ccd_ligands/structures/934.cif,934,365.432,27,8,"C,H,N,O",C19 H23 N7 O,1-[4-[[2-[(1-methylpyrazol-4-yl)amino]quinazolin-8-yl]amino]piperidin-1-yl]ethanone,3
ccd_u0n,./data/rfd3/ccd_ligands/structures/U0N.cif,U0N,365.436,27,9,"C,H,N",C18 H23 N9,"4-amino-2-[(1,3-dimethyl-1H-pyrazol-4-yl)amino]-7-methyl-6-[(2R)-2-methylpyrrolidin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile",3
ccd_j0w,./data/rfd3/ccd_ligands/structures/J0W.cif,J0W,365.465,27,4,"C,H,N,O",C23 H27 N O3,"(E)-3-[4-(6-HYDROXY-2-ISOBUTYL-1-METHYL-3,4-DIHYDROISOQUINOLIN-1-YL)PHENYL]PROP-2-ENOIC ACID",3
ccd_bl1,./data/rfd3/ccd_ligands/structures/BL1.cif,BL1,365.835,24,8,"C,CL,H,N,O,S",C16 H16 Cl N3 O3 S,"4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide",3
ccd_nxq,./data/rfd3/ccd_ligands/structures/NXQ.cif,NXQ,366.384,25,8,"C,F,H,N,O,S",C17 H17 F N O5 S,2-[5-fluoranyl-2-[[3-[methyl(oxidanyl)-$l^{3}-sulfanyl]phenyl]methylcarbamoyl]phenoxy]ethanoic acid,3
ccd_o4z,./data/rfd3/ccd_ligands/structures/O4Z.cif,O4Z,366.410,25,9,"C,F,H,N,O,S",C16 H19 F N4 O3 S,1-[2-[(2-fluorophenyl)methylamino]ethyl]-3-(4-sulfamoylphenyl)urea,3
ccd_iqe,./data/rfd3/ccd_ligands/structures/IQE.cif,IQE,366.412,24,9,"C,H,N,O,S",C15 H14 N2 O5 S2,"1,1,3-tris(oxidanylidene)-2-(2-phenylethyl)-1,2-benzothiazole-6-sulfonamide",3
ccd_df7,./data/rfd3/ccd_ligands/structures/DF7.cif,DF7,366.414,27,7,"C,H,N,O",C20 H22 N4 O3,[4-({(3R)-1-[(1H-indol-3-yl)methyl]pyrrolidin-3-yl}amino)-2-nitrophenyl]methanol,3
ccd_mxk,./data/rfd3/ccd_ligands/structures/MXK.cif,MXK,367.405,27,9,"C,H,N,O",C18 H21 N7 O2,"(2~{E})-2-hydroxyimino-~{N}-[(1~{S})-3-[4-[(2-methylimidazol-1-yl)methyl]-1,2,3-triazol-1-yl]-1-phenyl-propyl]ethanamid e",3
ccd_6zy,./data/rfd3/ccd_ligands/structures/6ZY.cif,6ZY,367.438,27,5,"C,H,N,O",C22 H25 N O4,"2,3,5-trimethyl-6-[3-oxo-3-(piperidin-1-yl)propyl]-7H-furo[3,2-g][1]benzopyran-7-one",3
ccd_2el,./data/rfd3/ccd_ligands/structures/2EL.cif,2EL,367.466,25,9,"C,H,N,O,S",C16 H25 N5 O3 S,"(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-({[2-(2-hydroxyethoxy)ethyl]sulfanyl}methyl)pyrrolidin-3- ol",3
ccd_4td,./data/rfd3/ccd_ligands/structures/4TD.cif,4TD,368.463,25,8,"C,H,O",C17 H36 O8,(2S)-1-[3-[(2S)-2-oxidanylpropoxy]-2-[[(2S)-2-oxidanylpropoxy]methyl]-2-[[(2R)-2-oxidanylpropoxy]methyl]propoxy]propan-2-ol,3
ccd_a1ahj,./data/rfd3/ccd_ligands/structures/A1AHJ.cif,A1AHJ,369.329,24,5,"C,CL,H,N,O",C19 H26 Cl2 N2 O,"3,5-dichloro-N-{[(1R,5S,6r)-3-(3,3-dimethylbutyl)-3-azabicyclo[3.1.0]hexan-6-yl]methyl}benzamide",3
ccd_nt0,./data/rfd3/ccd_ligands/structures/NT0.cif,NT0,369.416,28,5,"C,H,N,O",C23 H19 N3 O2,N-(3-Benzyl-5-phenylpyrazin-2-yl)-2-(furan-2-yl)acetamide,3
ccd_kfy,./data/rfd3/ccd_ligands/structures/KFY.cif,KFY,369.418,27,8,"C,H,N,O",C19 H23 N5 O3,"9-[(2E)-but-2-en-1-yl]-8-[(3,4,5-trimethoxyphenyl)methyl]-9H-purin-6-amine",3
ccd_e78,./data/rfd3/ccd_ligands/structures/E78.cif,E78,369.481,26,6,"C,H,N,O,S",C20 H23 N3 O2 S,"~{N}-[5-[2-[(1~{S})-1-cyclopropylethyl]-7-methyl-1-oxidanylidene-3~{H}-isoindol-5-yl]-4-methyl-1,3-thiazol-2-yl]ethanamide",3
ccd_b4q,./data/rfd3/ccd_ligands/structures/B4Q.cif,B4Q,369.502,28,3,"C,H,N",C25 H27 N3,2-(1~{H}-benzimidazol-2-yl)-~{N}-[[4-(2-ethylphenyl)-3-methyl-phenyl]methyl]ethanamine,3
ccd_4ge,./data/rfd3/ccd_ligands/structures/4GE.cif,4GE,369.802,26,7,"C,CL,H,N,O",C19 H16 Cl N3 O3,5-[BENZYL(METHYL)CARBAMOYL]-2-(3-CHLOROPHENYL)-1H-IMIDAZOLE-4-CARBOXYLIC ACID,3
ccd_x4w,./data/rfd3/ccd_ligands/structures/X4W.cif,X4W,370.404,28,6,"C,H,N,O",C22 H18 N4 O2,"(6P)-6-[(4S)-imidazo[1,2-a]pyridin-3-yl]-4-[(1R)-1-phenylethyl]-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one",3
ccd_d4q,./data/rfd3/ccd_ligands/structures/D4Q.cif,D4Q,370.444,26,7,"C,F,H,N,O,S",C19 H19 F N4 O S,"2-(3-fluorophenyl)-4-[[(3~{S})-piperidin-3-yl]amino]thieno[3,2-c]pyridine-7-carboxamide",3
ccd_vxj,./data/rfd3/ccd_ligands/structures/VXJ.cif,VXJ,370.808,26,7,"C,CL,F,H,N,O",C19 H16 Cl F N4 O,"N-(3-chloro-4-fluorophenyl)-3-phenyl-2,4,6,7-tetrahydro-5H-pyrazolo[4,3-c]pyridine-5-carboxamide",3
ccd_pu3,./data/rfd3/ccd_ligands/structures/PU3.cif,PU3,371.434,27,8,"C,H,N,O",C19 H25 N5 O3,"9-BUTYL-8-(3,4,5-TRIMETHOXYBENZYL)-9H-PURIN-6-AMINE",3
ccd_y7s,./data/rfd3/ccd_ligands/structures/Y7S.cif,Y7S,372.310,25,10,"C,H,N,O,P",C15 H21 N2 O7 P,"(1~{R},3~{S},4~{R})-3-methyl-4-[[2-methyl-3-oxidanyl-5-(phosphonooxymethyl)pyridin-4-yl]methylamino]cyclopentane-1-carboxylic acid",3
ccd_eqc,./data/rfd3/ccd_ligands/structures/EQC.cif,EQC,372.412,27,6,"C,H,O",C21 H24 O6,Arctigenin,3
ccd_u4f,./data/rfd3/ccd_ligands/structures/U4F.cif,U4F,372.417,28,5,"C,H,N,O",C23 H20 N2 O3,"15-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)-14-azatetracyclo[7.7.1.0^{2,7}.0^{13,17}]heptadeca-1(16),2(7),3,5,9,11,13(17),14-octaen-8-one",3
ccd_g4v,./data/rfd3/ccd_ligands/structures/G4V.cif,G4V,373.357,27,9,"C,F,H,N,O",C18 H17 F2 N5 O2,"(Z)-1-{2,2-difluoro-6-[5-(2-methoxyethyl)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]-2,3-dihydro-4H-1,4-benzoxazin-4-yl}methanimine",3
ccd_60r,./data/rfd3/ccd_ligands/structures/60R.cif,60R,373.376,28,5,"C,F,H,N,O",C23 H16 F N O3,"6-[(~{E})-(3-fluoranyl-6~{H}-benzo[c][1]benzoxepin-11-ylidene)methyl]-4~{H}-1,4-benzoxazin-3-one",3
ccd_ydo,./data/rfd3/ccd_ligands/structures/YDO.cif,YDO,373.388,25,13,"C,H,N,O,S",C12 H19 N7 O5 S,5'-deoxy-5'-(ethylsulfamamido)adenosine,3
ccd_nwe,./data/rfd3/ccd_ligands/structures/NWE.cif,NWE,373.444,28,4,"C,H,N,O",C24 H23 N O3,"2-[2-[[3-(1,2,3,4-tetrahydroisoquinolin-7-yl)phenyl]methoxy]phenyl]ethanoic acid",3
ccd_bwi,./data/rfd3/ccd_ligands/structures/BWI.cif,BWI,374.439,28,7,"C,H,N,O",C21 H22 N6 O,1-(2-{[5-methyl-1-(oxan-4-yl)-1H-pyrazol-4-yl]amino}quinazolin-8-yl)cyclopropane-1-carbonitrile,3
ccd_zh4,./data/rfd3/ccd_ligands/structures/ZH4.cif,ZH4,375.377,28,7,"C,H,N,O",C21 H17 N3 O4,"4-[4-(3-aminophenyl)buta-1,3-diyn-1-yl]-N-[(2S,3R)-3-hydroxy-1-nitroso-1-oxobutan-2-yl]benzamide",3
ccd_a1bzb,./data/rfd3/ccd_ligands/structures/A1BZB.cif,A1BZB,376.857,25,7,"C,CL,H,N,O,S",C18 H17 Cl N2 O3 S,"3-chloro-N-[(3M)-3-(1,3-oxazol-5-yl)phenyl]-N-(propan-2-yl)benzene-1-sulfonamide",3
ccd_qce,./data/rfd3/ccd_ligands/structures/QCE.cif,QCE,377.287,25,12,"C,H,N,O,P",C13 H20 N3 O8 P,N3-(N-(1-amino-4-methyl-1-oxopentan-2-yl)-2-amino-2-oxo-ethyl)-2'-deoxythymidine,3
ccd_qlp,./data/rfd3/ccd_ligands/structures/QLP.cif,QLP,377.287,25,12,"C,H,N,O,P",C13 H20 N3 O8 P,N~2~-({3-HYDROXY-2-METHYL-5-[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYL)-L-GLUTAMINE,3
ccd_dvr,./data/rfd3/ccd_ligands/structures/DVR.cif,DVR,377.372,26,10,"C,H,N,O,S",C16 H15 N3 O6 S,"3-(4-CARBAMOYL-1-CARBOXY-2-METHYLSULFONYL-BUTA-1,3-DIENYLAMINO)-INDOLIZINE-2-CARBOXYLIC ACID",3
ccd_zp0,./data/rfd3/ccd_ligands/structures/ZP0.cif,ZP0,377.435,27,8,"C,H,N,O",C19 H27 N3 O5,"N-{[(2S)-5,5-dimethyl-1,4-dioxan-2-yl]methyl}-4-(3-hydroxybenzoyl)piperazine-1-carboxamide",3
ccd_0we,./data/rfd3/ccd_ligands/structures/0WE.cif,0WE,377.436,28,6,"C,H,N,O",C22 H23 N3 O3,"N-methyl-N-[(3-methyl-1-benzofuran-2-yl)methyl]-3-(7-oxo-5,6,7,8-tetrahydro-1,8-naphthyridin-3-yl)propanamide",3
ccd_j86,./data/rfd3/ccd_ligands/structures/J86.cif,J86,378.116,21,10,"BR,C,H,N,O,P",C11 H13 Br N3 O5 P,"[(1S)-1-[[7-bromanyl-2,3-bis(oxidanylidene)-1,4-dihydroquinoxalin-5-yl]methylamino]ethyl]phosphonic acid",3
ccd_3lm,./data/rfd3/ccd_ligands/structures/3LM.cif,3LM,378.338,24,11,"C,H,N,O,P,S",C13 H19 N2 O7 P S,(2E)-2-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)amino]-4-(methylsulfanyl)but-2-enoic acid,3
ccd_gmg,./data/rfd3/ccd_ligands/structures/GMG.cif,GMG,378.423,29,4,"C,H,N,O",C25 H18 N2 O2,"[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid",3
ccd_e20,./data/rfd3/ccd_ligands/structures/E20.cif,E20,379.492,28,4,"C,H,N,O",C24 H29 N O3,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",3
ccd_4wm,./data/rfd3/ccd_ligands/structures/4WM.cif,4WM,380.382,22,6,"C,H,N,O,SE",C16 H31 N O4 Se,"(4R)-4-{[(S)-tert-butoxy(hydroxy)methyl]amino}-5-[(1S)-cyclohex-2-en-1-ylselanyl]pentane-1,1-diol",3
ccd_gg3,./data/rfd3/ccd_ligands/structures/GG3.cif,GG3,381.298,24,10,"C,H,N,O,P",C14 H25 N O7 P2,"{1-HYDROXY-3-[METHYL(4-PHENYLBUTYL)AMINO]PROPANE-1,1-DIYL}BIS(PHOSPHONIC ACID)",3
ccd_2nk,./data/rfd3/ccd_ligands/structures/2NK.cif,2NK,381.418,28,6,"C,F,H,N,O",C22 H21 F2 N3 O,"2,6-difluoro-4-{4-[4-(4-methylpiperazin-1-yl)phenyl]pyridin-3-yl}phenol",3
ccd_acf,./data/rfd3/ccd_ligands/structures/ACF.cif,ACF,381.854,26,8,"C,CL,H,N,O",C18 H24 Cl N3 O4,"3-{[(2R,5S)-5-{[(2S)-2-(AMINOMETHYL)PYRROLIDIN-1-YL]CARBONYL}PYRROLIDIN-2-YL]METHOXY}-4-CHLOROBENZOIC ACID",3
ccd_l0i,./data/rfd3/ccd_ligands/structures/L0I.cif,L0I,382.440,28,9,"C,H,N,O",C19 H24 N7 O2,4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,3
ccd_v10,./data/rfd3/ccd_ligands/structures/V10.cif,V10,382.453,24,11,"C,H,N,O,S",C13 H22 N2 O7 S2,N^6^-[(1R)-2-[(1R)-1-carboxy-2-(methylsulfanyl)ethoxy]-2-oxo-1-(sulfanylmethyl)ethyl]-6-oxo-L-lysine,3
ccd_uxl,./data/rfd3/ccd_ligands/structures/UXL.cif,UXL,382.459,28,8,"C,H,N,O",C20 H26 N6 O2,"7-(cyclobutylmethyl)-3-ethyl-8-(5,6,7,8-tetrahydroimidazo[1,2-a]pyridin-2-ylmethyl)purine-2,6-dione",3
ccd_co4,./data/rfd3/ccd_ligands/structures/CO4.cif,CO4,384.432,28,9,"C,H,N,O",C19 H24 N6 O3,"2,4-DIAMINO-5-METHYL-6-[(3,4,5-TRIMETHOXY-N-METHYLANILINO)METHYL]PYRIDO[2,3-D]PYRIMIDINE",3
ccd_a1b6d,./data/rfd3/ccd_ligands/structures/A1B6D.cif,A1B6D,385.319,22,6,"BR,C,H,N,O,S",C16 H21 Br N2 O2 S,"(3S,6R)-1-{[5-bromo-2-(methylsulfanyl)phenyl]acetyl}-6-methylpiperidine-3-carboxamide",3
ccd_gh2,./data/rfd3/ccd_ligands/structures/GH2.cif,GH2,386.389,26,9,"C,F,H,N,O,S",C17 H17 F3 N2 O3 S,"ethyl 2-[4-[4-[3,3,3-tris(fluoranyl)propylcarbamoyl]phenyl]-1,3-thiazol-2-yl]ethanoate",3
ccd_ycj,./data/rfd3/ccd_ligands/structures/YCJ.cif,YCJ,386.486,29,4,"C,H,N,O",C25 H26 N2 O2,(5-methyl-2-pyridin-4-yl-phenyl)-[4-oxidanyl-4-(phenylmethyl)piperidin-1-yl]methanone,3
ccd_2eo,./data/rfd3/ccd_ligands/structures/2EO.cif,2EO,387.431,29,6,"C,H,N,O",C23 H21 N3 O3,"2-(3-methyl-4-oxo-3,4-dihydrophthalazin-1-yl)-N-(6,7,8,9-tetrahydrodibenzo[b,d]furan-3-yl)acetamide",3
ccd_6ci,./data/rfd3/ccd_ligands/structures/6CI.cif,6CI,388.419,29,7,"C,H,N,O",C22 H20 N4 O3,"5-[3-(2-methoxy-5-oxidanyl-phenyl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N,N-dimethyl-pyridine-3-carboxamide",3
ccd_a1d5c,./data/rfd3/ccd_ligands/structures/A1D5C.cif,A1D5C,388.419,29,7,"C,H,N,O",C22 H20 N4 O3,(3~{Z})-3-(1~{H}-benzimidazol-5-ylmethylidene)-4-[(3~{R})-1-ethanoylpyrrolidin-3-yl]oxy-1~{H}-indol-2-one,3
ccd_18g,./data/rfd3/ccd_ligands/structures/18G.cif,18G,388.462,29,6,"C,H,N,O",C23 H24 N4 O2,"5-[3-(2,5-dimethoxy-4-phenylphenyl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",3
ccd_1h5,./data/rfd3/ccd_ligands/structures/1H5.cif,1H5,389.331,28,10,"C,F,H,N,O",C18 H14 F3 N5 O2,"N-{3-[(4S,5R)-2-amino-5-fluoro-4-(fluoromethyl)-5,6-dihydro-4H-1,3-oxazin-4-yl]-4-fluorophenyl}-5-cyanopyridine-2-carboxamide",3
ccd_093,./data/rfd3/ccd_ligands/structures/093.cif,093,389.878,24,10,"C,CL,H,N,O,S",C14 H16 Cl N3 O4 S2,N-(5-(4-CHLORO-3-(2-HYDROXY-ETHYLSULFAMOYL)- PHENYLTHIAZOLE-2-YL)-ACETAMIDE,3
ccd_oc0,./data/rfd3/ccd_ligands/structures/OC0.cif,OC0,390.184,25,16,"B,C,H,N,O,S",C9 H13 B N7 O6 S2,"[(1~{R})-1-[2-[(5-azanyl-1,3,4-thiadiazol-2-yl)sulfanyl]ethanoylamino]-2-(4-carboxy-1,2,3-triazol-1-yl)ethyl]-$l^{3}-oxidanyl-bis(oxidanyl)boron",3
ccd_zto,./data/rfd3/ccd_ligands/structures/ZTO.cif,ZTO,390.407,29,6,"C,F,H,N,O",C23 H19 F N2 O3,"N-(3-{[(3R)-5-fluoro-2-oxo-2,3-dihydro-1H-indol-3-yl]methyl}phenyl)-4-methoxybenzamide",3
ccd_32q,./data/rfd3/ccd_ligands/structures/32Q.cif,32Q,390.413,27,7,"C,H,N,O,P",C20 H27 N2 O4 P,(2S)-2-[4-(aminomethyl)benzyl]-3-[(R)-[(1R)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]propanoic acid,3
ccd_a1f,./data/rfd3/ccd_ligands/structures/A1F.cif,A1F,390.472,27,7,"C,F,H,N,O,S",C20 H23 F N2 O3 S,"1-(2-fluoro-4-methylphenyl)-N-(2-oxo-1-propyl-1,2,3,4-tetrahydroquinolin-6-yl)methanesulfonamide",3
ccd_7wt,./data/rfd3/ccd_ligands/structures/7WT.cif,7WT,390.513,28,5,"C,H,O",C23 H34 O5,"Z-7-[(1R,2R,3R,5S)-3,5-bis(oxidanyl)-2-[(3R)-3-oxidanyl-5-phenyl-pentyl]cyclopentyl]hept-5-enoic acid",3
ccd_3pu,./data/rfd3/ccd_ligands/structures/3PU.cif,3PU,390.801,26,10,"C,CL,H,N,O,S",C16 H11 Cl N4 O4 S,"5-chloro-N-{[(4R)-2,5-dioxo-4-(1,3-thiazol-2-yl)imidazolidin-4-yl]methyl}-1-benzofuran-2-carboxamide",3
ccd_wqp,./data/rfd3/ccd_ligands/structures/WQP.cif,WQP,391.266,25,14,"C,H,N,O,P",C11 H22 N O12 P,"5-(ACETYLAMINO)-3,5-DIDEOXY-2-O-PHOSPHONO-D-ERYTHRO-L-MANNO-NONONIC ACID",3
ccd_fen,./data/rfd3/ccd_ligands/structures/FEN.cif,FEN,391.546,29,3,"C,H,N,O",C26 H33 N O2,N-(4-HYDROXYPHENYL)ALL-TRANS RETINAMIDE,3
ccd_2t1,./data/rfd3/ccd_ligands/structures/2T1.cif,2T1,392.372,28,8,"C,F,H,N,O",C20 H19 F3 N2 O3,2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid,3
ccd_hvi,./data/rfd3/ccd_ligands/structures/HVI.cif,HVI,392.438,28,10,"C,H,N,O,S",C18 H16 N8 O S,"6-[(6-aminopyridin-2-yl)methyl]-4-methyl-2-[(1H-pyrazol-3-yl)methyl]-4,6-dihydro-5H-[1,3]thiazolo[5',4':4,5]pyrrolo[2,3-d]pyridazin-5-one",3
ccd_rze,./data/rfd3/ccd_ligands/structures/RZE.cif,RZE,392.772,27,11,"C,CL,F,H,N,O",C16 H14 Cl F N6 O3,"(3~{S})-3-azanyl-4-[5-[4-(5-chloranyl-3-fluoranyl-pyridin-2-yl)oxyphenyl]-1,2,3,4-tetrazol-2-yl]butanoic acid",3
ccd_9zx,./data/rfd3/ccd_ligands/structures/9ZX.cif,9ZX,393.475,29,5,"C,H,N,O",C24 H27 N O4,4-methyl-3-(morpholin-4-ylmethyl)-7-[(2~{S})-2-phenylpropoxy]chromen-2-one,3
ccd_ad5,./data/rfd3/ccd_ligands/structures/AD5.cif,AD5,393.485,29,8,"C,H,N,O",C21 H27 N7 O,"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",3
ccd_s93,./data/rfd3/ccd_ligands/structures/S93.cif,S93,393.843,27,9,"C,CL,F,H,N,O",C18 H21 Cl F N5 O2,"~{N}5-~{tert}-butyl-2-(3-chloranyl-4-fluoranyl-phenyl)-6,7-dihydro-4~{H}-pyrazolo[1,5-a]pyrazine-3,5-dicarboxamide",3
ccd_1sl,./data/rfd3/ccd_ligands/structures/1SL.cif,1SL,394.465,28,9,"C,H,N,O",C19 H30 N4 O5,"(3S,4R,5R)-4-(acetylamino)-3-[4-(3-hydroxypropyl)-1H-1,2,3-triazol-1-yl]-5-(pentan-3-yloxy)cyclohex-1-ene-1-carboxylic acid",3
ccd_jw4,./data/rfd3/ccd_ligands/structures/JW4.cif,JW4,394.468,30,5,"C,H,N,O",C25 H22 N4 O,"4-(2-cyclopropyl-7-(6-methylquinolin-5-yl)-1H-benzo[d]imidazol-5-yl)-3,5-dimethylisoxazole",3
ccd_1p5,./data/rfd3/ccd_ligands/structures/1P5.cif,1P5,394.473,29,9,"C,H,N,O",C20 H26 N8 O,"(3S)-1-[6-(2-aminopyrazolo[1,5-a]pyrimidin-3-yl)pyrimidin-4-yl]-N,N-diethylpiperidine-3-carboxamide",3
